station_ID,location,date,tavg,tmin,tmax
108,seoul,02/08/1956,30.3,26.4,35
108,seoul,03/08/1956,29.7,26.3,34.4
108,seoul,04/08/1956,27.6,25.2,32.7
108,seoul,05/08/1956,26.7,24.4,31.2
108,seoul,06/08/1956,25.8,23.9,28.9
108,seoul,07/08/1956,25.7,24.2,28.4
108,seoul,08/08/1956,26,23.8,30.6
108,seoul,09/08/1956,27.2,24.4,32.2
108,seoul,10/08/1956,27.3,23.9,33.7
108,seoul,11/08/1956,27.1,22.7,32.7
108,seoul,12/08/1956,26.9,23.4,32.6
108,seoul,13/08/1956,25.6,22.3,30.3
108,seoul,14/08/1956,26.3,21.8,32.1
108,seoul,15/08/1956,25.5,21.9,30.5
108,seoul,16/08/1956,25.6,22.5,29.5
108,seoul,17/08/1956,22.9,17.9,27.3
108,seoul,18/08/1956,21.5,15.5,27.6
108,seoul,19/08/1956,22.4,17.3,29.6
108,seoul,20/08/1956,22.9,19.4,28.7
108,seoul,21/08/1956,23,17.5,29.1
108,seoul,22/08/1956,23.9,19.4,29.2
108,seoul,23/08/1956,19.6,17.3,22.7
108,seoul,24/08/1956,20,16.7,25.5
108,seoul,25/08/1956,21.7,16.7,27.3
108,seoul,26/08/1956,23.4,19.8,27.9
108,seoul,27/08/1956,22.1,18.8,26.8
108,seoul,28/08/1956,22.7,18.8,26.8
108,seoul,29/08/1956,23.4,19.3,29.3
108,seoul,30/08/1956,23.6,18.3,30.3
108,seoul,31/08/1956,21.9,18.5,25.3
108,seoul,01/09/1956,22.1,20,24.2
108,seoul,02/09/1956,24.3,19.9,30.2
108,seoul,03/09/1956,24.8,21.7,30.3
108,seoul,04/09/1956,24.5,21.2,27.5
108,seoul,05/09/1956,27,23.9,29.5
108,seoul,06/09/1956,21.4,18.7,26.1
108,seoul,07/09/1956,21.6,17.7,27.3
108,seoul,08/09/1956,22.5,17.4,28.6
108,seoul,09/09/1956,17.6,16.7,18.7
108,seoul,10/09/1956,20.2,16.1,24.9
108,seoul,11/09/1956,19.9,15.6,24.6
108,seoul,12/09/1956,21.6,18.5,26.5
108,seoul,13/09/1956,21.1,17.3,26.6
108,seoul,14/09/1956,22,16.9,28.6
108,seoul,15/09/1956,20.3,17.6,22.8
108,seoul,16/09/1956,21.5,16.3,27
108,seoul,17/09/1956,21.2,15.9,27.7
108,seoul,18/09/1956,21.3,15.7,27.7
108,seoul,19/09/1956,19.2,15.9,20.7
108,seoul,20/09/1956,19.9,14.3,26.9
108,seoul,21/09/1956,18.9,16.6,20.7
108,seoul,22/09/1956,21.9,16.3,28.6
108,seoul,23/09/1956,22.5,17.4,29.6
108,seoul,24/09/1956,21,17.7,26.1
108,seoul,25/09/1956,16.9,11.4,20.9
108,seoul,26/09/1956,13.6,9.1,19.5
108,seoul,27/09/1956,13.5,7.5,20.3
108,seoul,28/09/1956,16.1,8.1,23.4
108,seoul,29/09/1956,17.4,11.4,24.5
108,seoul,30/09/1956,17.1,10.6,24.5
108,seoul,01/10/1956,18.5,12.8,24.9
108,seoul,02/10/1956,14.3,7.8,22.8
108,seoul,03/10/1956,11.1,4.4,18.8
108,seoul,04/10/1956,12.5,6.2,19.5
108,seoul,05/10/1956,15,9.2,22.8
108,seoul,06/10/1956,17.5,13,22.1
108,seoul,07/10/1956,18.6,14.4,23.9
108,seoul,08/10/1956,16,13.7,17.3
108,seoul,09/10/1956,18.3,13.9,22.7
108,seoul,10/10/1956,15.6,11.9,19.2
108,seoul,11/10/1956,8.3,4.3,12.2
108,seoul,12/10/1956,10.5,2.5,18.6
108,seoul,13/10/1956,14.2,8.7,20.2
108,seoul,14/10/1956,13.6,7.7,20.4
108,seoul,15/10/1956,14,9,20.7
108,seoul,16/10/1956,13.8,8.9,21.1
108,seoul,17/10/1956,13.7,7.8,20.4
108,seoul,18/10/1956,14.5,7.7,21.7
108,seoul,19/10/1956,6.4,1.9,14.9
108,seoul,20/10/1956,6.1,-1.1,13.4
108,seoul,21/10/1956,9.2,4.2,16.3
108,seoul,22/10/1956,11,3.1,20.4
108,seoul,23/10/1956,12.6,8.1,18.1
108,seoul,24/10/1956,9.6,5.1,15.7
108,seoul,25/10/1956,9.2,3.7,15.2
108,seoul,26/10/1956,9.4,1.9,16.7
108,seoul,27/10/1956,12.8,5.2,21.2
108,seoul,28/10/1956,14.5,6.4,22.8
108,seoul,29/10/1956,15.2,9.1,21.9
108,seoul,30/10/1956,12.8,8,16.7
108,seoul,31/10/1956,8.7,3.9,14.1
108,seoul,01/11/1956,10.8,4.1,17.7
108,seoul,02/11/1956,13.7,8.9,20.6
108,seoul,03/11/1956,11.1,4.1,19.5
108,seoul,04/11/1956,6.5,0.9,12.4
108,seoul,05/11/1956,7,2.7,13.8
108,seoul,06/11/1956,3.2,0.1,8.9
108,seoul,07/11/1956,4,-2.7,9.9
108,seoul,08/11/1956,10.7,3.9,17.2
108,seoul,09/11/1956,12.3,7.1,19.1
108,seoul,10/11/1956,10.5,7,14.3
108,seoul,11/11/1956,6,1,10.5
108,seoul,12/11/1956,2.1,-1.7,5.3
108,seoul,13/11/1956,6.7,1.2,12
108,seoul,14/11/1956,4.9,-2.2,10.5
108,seoul,15/11/1956,-2.3,-5,1.9
108,seoul,16/11/1956,-4.4,-7.9,-0.2
108,seoul,17/11/1956,-1.4,-7.5,3.5
108,seoul,18/11/1956,4.4,-1.5,10.7
108,seoul,19/11/1956,4.1,0.3,9.2
108,seoul,20/11/1956,1.7,-2.6,6.8
108,seoul,21/11/1956,1.5,-2.9,5.1
108,seoul,22/11/1956,0.2,-3.9,3.4
108,seoul,23/11/1956,-2.1,-4.9,2
108,seoul,24/11/1956,-3.2,-7.3,1.5
108,seoul,25/11/1956,-1.6,-7.8,4.8
108,seoul,26/11/1956,2.3,-1.9,8.9
108,seoul,27/11/1956,-3.6,-6.8,0.5
108,seoul,28/11/1956,-1.4,-8.8,3.3
108,seoul,29/11/1956,-3.2,-7,0.3
108,seoul,30/11/1956,-4.7,-8.6,-0.8
108,seoul,01/12/1956,-2.8,-5.5,-0.7
108,seoul,02/12/1956,2,-2,7.5
108,seoul,03/12/1956,4.6,-1.8,8.9
108,seoul,04/12/1956,1,-7,7.4
108,seoul,05/12/1956,-7.1,-9.7,-3.7
108,seoul,06/12/1956,-4.4,-7.9,-1.3
108,seoul,07/12/1956,-3.7,-9.5,1.3
108,seoul,08/12/1956,-9.1,-12.4,-4.8
108,seoul,09/12/1956,-11.4,-14.1,-8
108,seoul,10/12/1956,-12,-15,-8.3
108,seoul,11/12/1956,-8.8,-14.1,-4.1
108,seoul,12/12/1956,-6.4,-12.2,-1.3
108,seoul,13/12/1956,-7.8,-11.3,-2.7
108,seoul,14/12/1956,-10.3,-13.1,-6.9
108,seoul,15/12/1956,-9.7,-13.5,-6.2
108,seoul,16/12/1956,-5.9,-13.3,-0.9
108,seoul,17/12/1956,-5.1,-8.2,-2.8
108,seoul,18/12/1956,-6,-11.1,-2.1
108,seoul,19/12/1956,-5.4,-8.7,-2.9
108,seoul,20/12/1956,-5.9,-11.6,-0.5
108,seoul,21/12/1956,-9.7,-13,-4.2
108,seoul,22/12/1956,-11.4,-14.4,-8.3
108,seoul,23/12/1956,-10.6,-15.1,-6.6
108,seoul,24/12/1956,-10.1,-14.7,-5.5
108,seoul,25/12/1956,-8.6,-14.2,-3.9
108,seoul,26/12/1956,-4.3,-11.1,1
108,seoul,27/12/1956,-1.9,-4.7,1
108,seoul,28/12/1956,0.9,-2.4,4
108,seoul,29/12/1956,1.4,-4.5,7.8
108,seoul,30/12/1956,2.8,-0.9,6.3
108,seoul,31/12/1956,2.7,0.5,6.2
108,seoul,01/01/1957,2.2,-2.8,6.6
108,seoul,02/01/1957,3.6,1.5,6.3
108,seoul,03/01/1957,1.6,-1.6,5.1
108,seoul,04/01/1957,-1,-3.7,3.2
108,seoul,05/01/1957,-2.7,-5.8,1.4
108,seoul,06/01/1957,-7,-10.2,-3.3
108,seoul,07/01/1957,-7.3,-12.3,-2.3
108,seoul,08/01/1957,-4.7,-11,0.5
108,seoul,09/01/1957,-2,-6.4,1.2
108,seoul,10/01/1957,-1.1,-3.8,1.6
108,seoul,11/01/1957,-3.7,-8.2,0.7
108,seoul,12/01/1957,-10,-14.2,-6.9
108,seoul,13/01/1957,-6.2,-14.1,-0.7
108,seoul,14/01/1957,-1,-4.1,1.5
108,seoul,15/01/1957,-2.6,-6.2,-0.1
108,seoul,16/01/1957,-5.5,-9.5,-0.7
108,seoul,17/01/1957,-6.1,-11.3,-0.7
108,seoul,18/01/1957,-5.5,-7.9,-1.3
108,seoul,19/01/1957,-7.1,-11.8,-1.8
108,seoul,20/01/1957,-7.4,-12.2,-3.1
108,seoul,21/01/1957,-9,-13.1,-4.7
108,seoul,22/01/1957,-7.6,-14.5,-0.5
108,seoul,23/01/1957,-4.3,-11.1,0.5
108,seoul,24/01/1957,0.4,-2.4,4.6
108,seoul,25/01/1957,-0.1,-5.5,5.8
108,seoul,26/01/1957,0.7,-1.1,2.8
108,seoul,27/01/1957,-2.1,-4.2,0.7
108,seoul,28/01/1957,-0.6,-6.3,3.3
108,seoul,29/01/1957,1.7,-1.8,3.4
108,seoul,30/01/1957,-5.5,-8.3,-1.5
108,seoul,31/01/1957,-9.2,-11.9,-6.4
108,seoul,01/02/1957,-8.5,-12.3,-4.5
108,seoul,02/02/1957,-3.2,-10.4,1.6
108,seoul,03/02/1957,2,-1.1,5.4
108,seoul,04/02/1957,1.8,-0.3,5.5
108,seoul,05/02/1957,2.1,-2.2,6.2
108,seoul,06/02/1957,0.6,-0.9,2.9
108,seoul,07/02/1957,1.2,-1.6,3.4
108,seoul,08/02/1957,0.5,-3.8,4.1
108,seoul,09/02/1957,-10.1,-14,-3.6
108,seoul,10/02/1957,-13.6,-15.8,-10.3
108,seoul,11/02/1957,-12.3,-17.3,-7.2
108,seoul,12/02/1957,-9.6,-14.1,-4.4
108,seoul,13/02/1957,-7.7,-13.8,-2.5
108,seoul,14/02/1957,-2.7,-8.3,0.9
108,seoul,15/02/1957,-3.7,-9.6,-0.1
108,seoul,16/02/1957,-8,-11.4,-4.2
108,seoul,17/02/1957,-6.9,-11.7,-2.8
108,seoul,18/02/1957,-6.4,-10.3,-2.3
108,seoul,19/02/1957,-8.6,-13.4,-3.8
108,seoul,20/02/1957,-3.9,-9.2,0
108,seoul,21/02/1957,-2.1,-5.7,1.4
108,seoul,22/02/1957,-1.7,-7.3,3.7
108,seoul,23/02/1957,-4.2,-7.5,0
108,seoul,24/02/1957,-4.7,-9.5,0.1
108,seoul,25/02/1957,-1.7,-4.9,1.2
108,seoul,26/02/1957,-3.1,-6.8,1.7
108,seoul,27/02/1957,-3.3,-7.5,0.8
108,seoul,28/02/1957,-2.5,-6.3,2.3
108,seoul,01/03/1957,-1.3,-7.8,4.9
108,seoul,02/03/1957,4.3,-1.8,10.6
108,seoul,03/03/1957,3.8,1.6,5.1
108,seoul,04/03/1957,-1.6,-4.5,1.8
108,seoul,05/03/1957,-3.4,-6,0.8
108,seoul,06/03/1957,-3.4,-6.7,1.4
108,seoul,07/03/1957,-0.3,-5.2,4.5
108,seoul,08/03/1957,-0.5,-2.7,2.9
108,seoul,09/03/1957,-3.2,-5.6,-1.8
108,seoul,10/03/1957,-3.3,-7,-1.1
108,seoul,11/03/1957,-3.7,-7.1,1
108,seoul,12/03/1957,-5.7,-9.4,-1.2
108,seoul,13/03/1957,-5.4,-9.5,-0.6
108,seoul,14/03/1957,-4.5,-8.7,0.6
108,seoul,15/03/1957,-2.4,-7.9,4.4
108,seoul,16/03/1957,0.1,-3.8,4.9
108,seoul,17/03/1957,2.1,-0.1,6.5
108,seoul,18/03/1957,3.1,-0.2,7.9
108,seoul,19/03/1957,4,-1,9.8
108,seoul,20/03/1957,2.5,-3.2,9
108,seoul,21/03/1957,2.4,-2.3,7.5
108,seoul,22/03/1957,-0.2,-4.3,5.7
108,seoul,23/03/1957,0.3,-1.3,5.8
108,seoul,24/03/1957,0.5,-2.3,4.2
108,seoul,25/03/1957,-0.5,-3,3.5
108,seoul,26/03/1957,-0.2,-2.9,3.5
108,seoul,27/03/1957,0.7,-4.1,6.4
108,seoul,28/03/1957,2.8,-0.5,7.9
108,seoul,29/03/1957,6.9,0.6,13.8
108,seoul,30/03/1957,5.1,0,9.5
108,seoul,31/03/1957,1.9,-2.1,6.4
108,seoul,01/04/1957,1.5,-2.7,6.9
108,seoul,02/04/1957,3,-2,8.6
108,seoul,03/04/1957,3.5,-1.8,10.6
108,seoul,04/04/1957,5.9,-0.8,13
108,seoul,05/04/1957,8.7,3.5,15
108,seoul,06/04/1957,9.8,2.1,17.7
108,seoul,07/04/1957,11.8,4.4,20.5
108,seoul,08/04/1957,13.5,5.6,22.2
108,seoul,09/04/1957,10.3,6.7,19.8
108,seoul,10/04/1957,4.2,2.8,6.5
108,seoul,11/04/1957,4.9,3.2,5.8
108,seoul,12/04/1957,5.9,3.1,10.9
108,seoul,13/04/1957,6.9,1.3,14.9
108,seoul,14/04/1957,6.3,3.8,10.9
108,seoul,15/04/1957,6.7,0.8,13.1
108,seoul,16/04/1957,8.3,3.6,15.5
108,seoul,17/04/1957,10.7,2.7,19.5
108,seoul,18/04/1957,13,5.7,20.4
108,seoul,19/04/1957,12.1,10.5,15.1
108,seoul,20/04/1957,12.8,8.5,17.8
108,seoul,21/04/1957,16.4,7.5,23.3
108,seoul,22/04/1957,16.2,13.8,21.2
108,seoul,23/04/1957,15.9,13.3,19.2
108,seoul,24/04/1957,18.3,15.2,23.9
108,seoul,25/04/1957,13.9,9.1,17.6
108,seoul,26/04/1957,11.7,6.5,18
108,seoul,27/04/1957,13.8,8.3,21.7
108,seoul,28/04/1957,14.6,8,22.7
108,seoul,29/04/1957,17,8.7,26.3
108,seoul,30/04/1957,13,9.8,18.7
108,seoul,01/05/1957,14.7,8,22.1
108,seoul,02/05/1957,17.1,12.4,23.3
108,seoul,03/05/1957,14.7,11,20.3
108,seoul,04/05/1957,14.6,11.4,20.9
108,seoul,05/05/1957,13.9,10.4,20.5
108,seoul,06/05/1957,13.8,9.3,19.6
108,seoul,07/05/1957,15.4,10.8,22.6
108,seoul,08/05/1957,14.6,10.3,21.5
108,seoul,09/05/1957,16.8,10,24.1
108,seoul,10/05/1957,17.7,9.9,26.8
108,seoul,11/05/1957,18,15.6,23
108,seoul,12/05/1957,13.3,9,18.2
108,seoul,13/05/1957,11.7,8,16.6
108,seoul,14/05/1957,15.9,8.6,24.3
108,seoul,15/05/1957,18.2,11,27.6
108,seoul,16/05/1957,18.8,11.2,27.6
108,seoul,17/05/1957,16.8,11.3,23.9
108,seoul,18/05/1957,17.4,13.7,22.5
108,seoul,19/05/1957,18.9,14.2,25.5
108,seoul,20/05/1957,15.5,12.1,20.4
108,seoul,21/05/1957,18.2,10.9,26.1
108,seoul,22/05/1957,19.9,12.7,29.2
108,seoul,23/05/1957,21.5,13.4,29.8
108,seoul,24/05/1957,16.1,12.2,20.1
108,seoul,25/05/1957,17.6,12.5,25.2
108,seoul,26/05/1957,19.6,13.5,26.7
108,seoul,27/05/1957,20,15.3,26.9
108,seoul,28/05/1957,19.7,14.9,24.2
108,seoul,29/05/1957,18.5,14.7,24.7
108,seoul,30/05/1957,19.9,13.4,26.8
108,seoul,31/05/1957,16.6,12.8,21.8
108,seoul,01/06/1957,18.5,12.8,26.1
108,seoul,02/06/1957,17,12.4,22.9
108,seoul,03/06/1957,17.8,12.7,25.3
108,seoul,04/06/1957,19.4,12.6,25.9
108,seoul,05/06/1957,18.8,16.6,20.3
108,seoul,06/06/1957,16.3,13.7,18.8
108,seoul,07/06/1957,17.3,11.8,25.8
108,seoul,08/06/1957,18.3,11.8,25.5
108,seoul,09/06/1957,19.9,13.9,27.7
108,seoul,10/06/1957,18.8,15.6,26.6
108,seoul,11/06/1957,19.8,15.9,25.7
108,seoul,12/06/1957,20.9,17.5,26
108,seoul,13/06/1957,20.7,17.6,26.4
108,seoul,14/06/1957,20.7,16.6,27.8
108,seoul,15/06/1957,22.3,17.6,28.3
108,seoul,16/06/1957,21.5,19.1,26.1
108,seoul,17/06/1957,23,18.7,28.5
108,seoul,18/06/1957,21.2,17.9,26.5
108,seoul,19/06/1957,18.9,17.6,20.4
108,seoul,20/06/1957,19.9,18.4,22.8
108,seoul,21/06/1957,20.1,17.3,24.3
108,seoul,22/06/1957,18.6,17.2,24.6
108,seoul,23/06/1957,19.3,16,25.2
108,seoul,24/06/1957,19.6,14.3,27.5
108,seoul,25/06/1957,20.9,16.2,27.5
108,seoul,26/06/1957,20.1,18,23.1
108,seoul,27/06/1957,22.9,16.9,29.8
108,seoul,28/06/1957,23.2,16.9,31.4
108,seoul,29/06/1957,22.4,18,29.5
108,seoul,30/06/1957,23.9,17.9,32.5
108,seoul,01/07/1957,22.9,18.2,30.7
108,seoul,02/07/1957,22.3,19.5,26.3
108,seoul,03/07/1957,19.5,18.2,22.4
108,seoul,04/07/1957,20.1,18.7,25.6
108,seoul,05/07/1957,21,18,25.9
108,seoul,06/07/1957,23.9,18.8,30.7
108,seoul,07/07/1957,21,19.9,22.3
108,seoul,08/07/1957,20.6,18.3,23.1
108,seoul,09/07/1957,19.8,18.3,21.6
108,seoul,10/07/1957,21,17.8,25.4
108,seoul,11/07/1957,22.6,20.7,25.7
108,seoul,12/07/1957,21,19.9,23.9
108,seoul,13/07/1957,22.3,20.5,24.5
108,seoul,14/07/1957,22,19.5,26.4
108,seoul,15/07/1957,22.5,20.2,24.7
108,seoul,16/07/1957,23.8,21.9,25.2
108,seoul,17/07/1957,24.5,22.9,25.9
108,seoul,18/07/1957,24.7,21.5,28.7
108,seoul,19/07/1957,21.4,20.3,23
108,seoul,20/07/1957,21.3,19.8,22.6
108,seoul,21/07/1957,22.3,19.9,25.7
108,seoul,22/07/1957,23.3,19.8,28.6
108,seoul,23/07/1957,22.5,18.1,28.1
108,seoul,24/07/1957,24.8,19.6,31
108,seoul,25/07/1957,24.4,21.6,28
108,seoul,26/07/1957,24.5,21.5,29.7
108,seoul,27/07/1957,22.6,21.2,25.9
108,seoul,28/07/1957,24.2,19.8,29.2
108,seoul,29/07/1957,22.4,21.3,28.7
108,seoul,30/07/1957,23.8,21.4,28.8
108,seoul,31/07/1957,22.5,20,26
108,seoul,01/08/1957,23.6,19.6,29.1
108,seoul,02/08/1957,22.3,20.3,24.5
108,seoul,03/08/1957,21.6,19.6,24.9
108,seoul,04/08/1957,22.1,20.3,25.5
108,seoul,05/08/1957,23.2,19.4,28.1
108,seoul,06/08/1957,24.1,20.5,29.7
108,seoul,07/08/1957,23.7,19.9,30.1
108,seoul,08/08/1957,24,21.1,29.3
108,seoul,09/08/1957,25.5,21.6,30.9
108,seoul,10/08/1957,26.9,21.4,33.5
108,seoul,11/08/1957,27,21.7,33.5
108,seoul,12/08/1957,21.8,19.7,25.7
108,seoul,13/08/1957,24,19.3,30.3
108,seoul,14/08/1957,25.4,21,31.7
108,seoul,15/08/1957,25.1,21.5,30.2
108,seoul,16/08/1957,26,22.9,31.8
108,seoul,17/08/1957,26.1,23.3,30.7
108,seoul,18/08/1957,25.9,21.1,32.1
108,seoul,19/08/1957,26,23.7,31.3
108,seoul,20/08/1957,23.9,22.8,25.4
108,seoul,21/08/1957,24.7,21.6,28.9
108,seoul,22/08/1957,23.8,21.2,28.5
108,seoul,23/08/1957,23.5,20.5,28.3
108,seoul,24/08/1957,24.8,22.1,30
108,seoul,25/08/1957,26.9,22.6,32.1
108,seoul,26/08/1957,26,23.7,30.1
108,seoul,27/08/1957,24.2,22.6,26.2
108,seoul,28/08/1957,21.8,19.3,25.9
108,seoul,29/08/1957,22.3,16.9,29.3
108,seoul,30/08/1957,21.1,18.6,22.9
108,seoul,31/08/1957,19.4,16,25.3
108,seoul,01/09/1957,19.8,14.1,26.1
108,seoul,02/09/1957,21,15.1,27.8
108,seoul,03/09/1957,21.7,15.5,29
108,seoul,04/09/1957,21.8,15.8,28.5
108,seoul,05/09/1957,22.1,16.4,28.8
108,seoul,06/09/1957,22.5,18,28.6
108,seoul,07/09/1957,21.3,15.9,28.4
108,seoul,08/09/1957,19.4,14.4,26.1
108,seoul,09/09/1957,18.5,14.3,25.3
108,seoul,10/09/1957,19,12.4,27.3
108,seoul,11/09/1957,18.8,13.1,27.1
108,seoul,12/09/1957,16.3,12.5,21.1
108,seoul,13/09/1957,18.7,11.5,26.5
108,seoul,14/09/1957,19.8,13.7,27.7
108,seoul,15/09/1957,20.6,15.1,27.7
108,seoul,16/09/1957,21.7,15.8,28.8
108,seoul,17/09/1957,19.5,15.5,25.3
108,seoul,18/09/1957,18,11.5,25.6
108,seoul,19/09/1957,18.3,13.9,24.2
108,seoul,20/09/1957,18.4,14.4,24.6
108,seoul,21/09/1957,19.7,14.4,25.1
108,seoul,22/09/1957,21.3,15.2,28.5
108,seoul,23/09/1957,21,16.4,27.5
108,seoul,24/09/1957,17.1,12.9,22.5
108,seoul,25/09/1957,16,11.8,22.8
108,seoul,26/09/1957,13.7,9.1,20.3
108,seoul,27/09/1957,14.6,6.6,23.3
108,seoul,28/09/1957,17.2,8.7,27
108,seoul,29/09/1957,16.6,11.1,23
108,seoul,30/09/1957,11.6,8,17.8
108,seoul,01/10/1957,11.5,5.8,17.8
108,seoul,02/10/1957,15.8,11.3,22.2
108,seoul,03/10/1957,15.1,7.9,23.4
108,seoul,04/10/1957,17.8,10.6,26.4
108,seoul,05/10/1957,19.1,11.9,27.2
108,seoul,06/10/1957,13.5,11.9,17.5
108,seoul,07/10/1957,15.2,11.5,21.5
108,seoul,08/10/1957,16.7,10.3,23
108,seoul,09/10/1957,12,7.9,17.2
108,seoul,10/10/1957,10.9,5,17.9
108,seoul,11/10/1957,13.1,5.7,21.6
108,seoul,12/10/1957,14.7,8.3,22.1
108,seoul,13/10/1957,16.4,13.1,22.1
108,seoul,14/10/1957,15.6,11.2,21.6
108,seoul,15/10/1957,16.5,11.1,22.8
108,seoul,16/10/1957,15.8,7,23.3
108,seoul,17/10/1957,6.3,3.3,11.4
108,seoul,18/10/1957,5.6,1,11.8
108,seoul,19/10/1957,7,-0.4,12.4
108,seoul,20/10/1957,10.7,6.3,17.1
108,seoul,21/10/1957,10.5,3.3,17.3
108,seoul,22/10/1957,10.8,4.5,17.5
108,seoul,23/10/1957,11,6.2,15.2
108,seoul,24/10/1957,8.4,2.7,15.2
108,seoul,25/10/1957,11.6,1.7,21.1
108,seoul,26/10/1957,13.7,7.3,20.4
108,seoul,27/10/1957,13.5,8.8,20.8
108,seoul,28/10/1957,11.5,9.2,13.7
108,seoul,29/10/1957,9.9,7.1,12.2
108,seoul,30/10/1957,8.7,6.7,11.4
108,seoul,31/10/1957,8,5.3,12.6
108,seoul,01/11/1957,9.2,2.7,16.1
108,seoul,02/11/1957,10.3,4.4,16.7
108,seoul,03/11/1957,10.8,5.6,16.6
108,seoul,04/11/1957,10.6,8.1,15.3
108,seoul,05/11/1957,9.5,2.7,15.6
108,seoul,06/11/1957,11,6.9,16.7
108,seoul,07/11/1957,7.4,4.2,12
108,seoul,08/11/1957,7.9,1.2,15.3
108,seoul,09/11/1957,12.3,5.1,17.5
108,seoul,10/11/1957,13,10.6,14.2
108,seoul,11/11/1957,9.9,2.9,14.9
108,seoul,12/11/1957,7.8,0.8,12.8
108,seoul,13/11/1957,11.2,6.2,15.6
108,seoul,14/11/1957,8.2,1.3,15.7
108,seoul,15/11/1957,7.6,2.2,13.3
108,seoul,16/11/1957,9,2.2,15.6
108,seoul,17/11/1957,11.2,7,16.5
108,seoul,18/11/1957,9.2,4.6,15.5
108,seoul,19/11/1957,9.2,6.5,13.8
108,seoul,20/11/1957,9.1,5.6,13.9
108,seoul,21/11/1957,7.4,2,13
108,seoul,22/11/1957,7.4,1.8,13.8
108,seoul,23/11/1957,10.7,4.1,17.4
108,seoul,24/11/1957,10.9,6.9,16.1
108,seoul,25/11/1957,9.3,5.5,13.7
108,seoul,26/11/1957,10.4,6.2,16.3
108,seoul,27/11/1957,5,-1.1,8.7
108,seoul,28/11/1957,-2.8,-5,0.7
108,seoul,29/11/1957,-1.9,-5.8,1.9
108,seoul,30/11/1957,-0.4,-5.1,4.4
108,seoul,01/12/1957,0.7,-2.1,4.3
108,seoul,02/12/1957,-0.6,-4.5,3.5
108,seoul,03/12/1957,-1.4,-6.7,4.7
108,seoul,04/12/1957,2,-5.7,9.2
108,seoul,05/12/1957,1.7,-1.8,5.4
108,seoul,06/12/1957,-0.2,-3.6,4.6
108,seoul,07/12/1957,0.5,-4.6,5.1
108,seoul,08/12/1957,0.8,-2.3,4.7
108,seoul,09/12/1957,-2.2,-4.9,1.4
108,seoul,10/12/1957,-1,-5.8,2.8
108,seoul,11/12/1957,4.9,0.7,9.6
108,seoul,12/12/1957,5.3,3.3,7.4
108,seoul,13/12/1957,3.7,-0.4,7
108,seoul,14/12/1957,-2,-4.2,1.2
108,seoul,15/12/1957,0.2,-3.2,4.1
108,seoul,16/12/1957,4.2,-0.1,6.4
108,seoul,17/12/1957,1.9,-4,8.9
108,seoul,18/12/1957,-6.5,-8.1,-3.7
108,seoul,19/12/1957,-5.7,-7.3,-3.1
108,seoul,20/12/1957,-5.1,-8.3,-1.3
108,seoul,21/12/1957,-4.1,-9.2,0.3
108,seoul,22/12/1957,-1.1,-4.5,3.5
108,seoul,23/12/1957,-0.2,-2.7,2.7
108,seoul,24/12/1957,-0.7,-4.3,2.1
108,seoul,25/12/1957,2.4,0.2,3.4
108,seoul,26/12/1957,3.1,-0.8,6.9
108,seoul,27/12/1957,0.9,-3.9,6.1
108,seoul,28/12/1957,0.8,-2.3,5.2
108,seoul,29/12/1957,-5.1,-8.4,-1.9
108,seoul,30/12/1957,-6.9,-10.5,-3.7
108,seoul,31/12/1957,-6.8,-10.6,-2.5
108,seoul,01/01/1958,-2.3,-7.6,-0.4
108,seoul,02/01/1958,-9.1,-14.1,-1.8
108,seoul,03/01/1958,-12.6,-17.4,-8.8
108,seoul,04/01/1958,-6.9,-10.3,-4.2
108,seoul,05/01/1958,-6.9,-13.3,-1.3
108,seoul,06/01/1958,-0.7,-7.1,3.4
108,seoul,07/01/1958,2.5,-0.4,5.8
108,seoul,08/01/1958,2.5,-1.4,8.6
108,seoul,09/01/1958,2.6,-2.4,7.2
108,seoul,10/01/1958,-2.5,-5.8,1.5
108,seoul,11/01/1958,0.5,-5.1,4
108,seoul,12/01/1958,3.1,1.1,4.8
108,seoul,13/01/1958,1.5,-0.6,3.8
108,seoul,14/01/1958,0.1,-4.7,2.5
108,seoul,15/01/1958,-11.8,-17.2,-4.6
108,seoul,16/01/1958,-15.7,-18.2,-12.6
108,seoul,17/01/1958,-14.4,-17.5,-10.4
108,seoul,18/01/1958,-12.8,-17.4,-8.1
108,seoul,19/01/1958,-9.5,-15.7,-4.2
108,seoul,20/01/1958,-5.7,-11.4,-2.5
108,seoul,21/01/1958,-5.6,-10.4,0.1
108,seoul,22/01/1958,-12,-15.1,-8.6
108,seoul,23/01/1958,-15.1,-17.8,-11.7
108,seoul,24/01/1958,-11.6,-18,-5.8
108,seoul,25/01/1958,-4.5,-10.2,-1.5
108,seoul,26/01/1958,-3,-9.5,0.4
108,seoul,27/01/1958,-8.7,-13.2,-3.7
108,seoul,28/01/1958,-4.6,-10.7,-1.4
108,seoul,29/01/1958,-6.3,-11.4,-3.1
108,seoul,30/01/1958,-8.8,-14.7,-4.4
108,seoul,31/01/1958,-7.7,-12.8,-2.5
108,seoul,01/02/1958,-5.2,-12.4,-0.3
108,seoul,02/02/1958,-0.4,-3.3,4.2
108,seoul,03/02/1958,-2.3,-6.9,2.7
108,seoul,04/02/1958,-3.6,-8,0.6
